City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
277,rouyn-noranda,48.2398,-79.0288,288.2,77,75,3.6,CA,1686871562
278,tataouine,32.9297,10.4518,296.58,54,25,3.36,TN,1686871607
279,yagunovskiy,55.2828,85.978,287.84,62,0,4.0,RU,1686871607
280,kyzyl-suu,42.3414,78.0056,285.53,60,18,3.14,KG,1686871608
281,queenstown,-31.8976,26.8753,280.31,73,28,4.96,ZA,1686871339
282,northam,51.0333,-4.2167,290.03,77,2,0.89,GB,1686871608
283,hola,51.5377,23.1902,285.83,100,75,0.89,PL,1686871608
284,khandyga,62.6667,135.6,291.51,55,9,1.44,RU,1686871325
285,nacala,-14.5428,40.6728,294.1,80,43,0.82,MZ,1686871608
286,rozhyshche,50.9154,25.2691,289.89,88,100,2.19,UA,1686871609
287,puerto armuelles,8.2833,-82.8667,301.02,74,70,2.24,PA,1686871423
288,rabo de peixe,37.8,-25.5833,291.88,100,40,2.57,PT,1686871609
289,cabedelo,-6.9811,-34.8339,298.52,87,3,5.22,BR,1686871609
290,qaqortoq,60.7167,-46.0333,276.33,72,14,2.04,GL,1686871309
291,princeville,45.7668,-61.2985,288.94,97,100,3.6,CA,1686871610
292,guiyang,26.5833,106.7167,293.42,100,100,1.0,CN,1686871610
293,hoemul-li,41.4339,129.67,293.8,72,4,0.85,KP,1686871610
294,bikenibeu village,1.3673,173.1241,305.13,74,20,4.12,KI,1686871317
295,port hueneme,34.1478,-119.1951,294.79,79,100,4.12,US,1686871338
296,kruisfontein,-34.0033,24.7314,285.31,85,45,4.03,ZA,1686871322
297,ebon,4.582,168.6964,301.87,80,91,6.7,MH,1686871611
298,nadym,65.5333,72.5167,279.23,86,100,6.63,RU,1686871212
299,quiberon,47.4841,-3.1196,292.08,74,87,4.96,FR,1686871585
300,zaraza,9.3503,-65.3245,300.66,68,72,2.52,VE,1686871423
301,sao joao da barra,-21.6403,-41.0511,296.2,86,99,6.38,BR,1686871315
302,ust-nera,64.5667,143.2,290.17,48,99,1.42,RU,1686871305
303,yalta,44.5,34.1667,292.44,80,0,3.01,UA,1686871611
304,bertoua,4.5833,13.6833,292.89,98,54,0.41,CM,1686871611
305,carandai,-20.9536,-43.8064,290.72,81,100,1.66,BR,1686871611
306,taroa,8.7058,171.2275,301.23,83,63,8.64,MH,1686871611
307,kayangel,8.0823,134.7173,301.52,73,67,3.32,PW,1686871315
308,songyuan,45.1171,124.8568,296.59,47,94,5.55,CN,1686871611
309,berber,18.0216,33.983,307.14,32,3,3.75,SD,1686871612
310,khilok,51.3674,110.4676,282.0,50,100,0.59,RU,1686871612
311,farafangana,-22.8167,47.8333,293.14,91,6,4.13,MG,1686871612
312,chegdomyn,51.1167,133.0167,290.09,63,11,0.51,RU,1686871612
313,gisborne,-38.6533,178.0042,284.79,69,60,1.05,NZ,1686871612
314,siasi,5.5462,120.8145,300.47,74,77,0.33,PH,1686871612
315,iskateley,67.6803,53.1512,275.2,87,86,10.53,RU,1686871314
316,tsarevo,42.1667,27.85,290.91,88,97,1.37,BG,1686871612
317,palu,-0.8917,119.8707,297.52,95,100,0.91,ID,1686871612
318,brassall,-27.5975,152.7475,289.21,69,0,0.0,AU,1686871613
319,lhasa,29.65,91.1,284.32,80,96,1.37,CN,1686871613
320,amga,60.8953,131.9608,289.05,64,96,3.4,RU,1686871317
321,greenwood,34.1668,-82.1165,298.6,72,75,3.6,US,1686871575
322,bomdila,27.25,92.4,286.8,98,99,0.54,IN,1686871613
323,istgah-e rah ahan-e garmsar,35.2346,52.3094,304.1,17,0,2.74,IR,1686871613
324,kampong thom,12.7111,104.8887,299.53,85,97,1.4,KH,1686871341
325,pullman,46.7313,-117.1796,295.84,44,100,0.89,US,1686871613
326,kalemie,-5.9475,29.1947,294.57,51,7,1.69,CD,1686871419
327,oistins,13.0667,-59.5333,301.2,83,40,4.12,BB,1686871613
328,margate,51.3813,1.3862,289.99,85,10,1.79,GB,1686871312
329,remire-montjoly,4.9167,-52.2667,299.17,89,0,1.54,GF,1686871321
330,umm kaddadah,13.6017,26.6876,305.4,40,20,1.93,SD,1686871614
331,tawau,4.2498,117.8871,297.22,91,99,1.8,MY,1686871614
332,abepura,-2.6333,140.5833,296.6,88,40,1.03,ID,1686871614
333,bayevo,53.2833,80.7667,287.19,60,100,2.68,RU,1686871614
334,anshun,26.25,105.9333,291.71,98,100,2.77,CN,1686871614
335,nar'yan-mar,67.6713,53.087,275.24,86,83,10.54,RU,1686871348
336,argenton-sur-creuse,46.59,1.5198,290.34,84,56,2.5,FR,1686871614
337,novyy urgal,51.0736,132.5642,289.13,66,13,0.53,RU,1686871614
338,dnestrovsc,46.6222,29.9133,293.79,65,92,1.9,MD,1686871615
339,ibague,4.4389,-75.2322,297.1,65,75,1.03,CO,1686871615
340,palangkaraya,-2.2,113.8333,296.43,98,100,0.23,ID,1686871615
341,usevia,-7.1,31.2333,291.74,47,2,1.1,TZ,1686871615
342,machico,32.7,-16.7667,294.82,84,20,4.12,PT,1686871615
343,ramanuj ganj,23.8,83.7,301.45,38,17,2.32,IN,1686871615
344,nova xavantina,-14.6667,-52.35,294.63,69,95,1.51,BR,1686871385
345,yerofey pavlovich,53.9667,121.9667,282.66,82,100,3.93,RU,1686871615
346,airway heights,47.6446,-117.5933,295.72,36,40,3.09,US,1686871615
347,paran'ga,56.7039,49.4047,285.48,81,21,1.94,RU,1686871615
348,kittila,67.6647,24.8936,283.49,57,0,3.6,FI,1686871616
349,praya,14.9215,-23.5087,297.45,83,20,7.72,CV,1686871616
350,plastun,44.7561,136.2939,294.15,58,3,0.87,RU,1686871616
351,vallenar,-28.5708,-70.7581,291.4,8,5,0.81,CL,1686871404
352,ust'-kulom,61.6864,53.6902,285.05,63,15,4.02,RU,1686871616
353,aykhal,66.0,111.5,280.16,82,71,9.07,RU,1686871325
354,birjand,32.8663,59.2211,292.41,14,0,4.12,IR,1686871616
355,iron mountain,45.8202,-88.066,285.18,76,100,5.14,US,1686871581
356,at taj,24.2049,23.2857,305.06,15,0,3.49,LY,1686871616
357,zalingei,12.9096,23.4741,298.87,60,95,1.74,SD,1686871617
358,cadale,2.7603,46.3222,298.78,85,61,8.22,SO,1686871360
359,enriquillo,17.9,-71.2333,301.97,82,47,5.18,DO,1686871617
360,acapulco de juarez,16.8634,-99.8901,306.05,58,0,5.14,MX,1686871617
361,hamilton,39.1834,-84.5333,300.62,54,75,2.57,US,1686871160
362,port shepstone,-30.7414,30.455,292.52,47,38,6.69,ZA,1686871617
363,pacific grove,36.6177,-121.9166,293.92,84,100,5.66,US,1686871441
364,balcarce,-37.8462,-58.2552,279.16,81,16,1.79,AR,1686871617
365,i-n-salah,27.1935,2.4607,307.09,15,4,4.97,DZ,1686871617
366,kingston,17.997,-76.7936,303.84,68,20,7.72,JM,1686871330
367,vizinga,61.0749,50.1031,284.67,70,6,3.02,RU,1686871617
368,nagqu,31.5,92.0,276.08,91,43,1.39,CN,1686871431
369,vung tau,10.346,107.0843,300.84,82,88,4.71,VN,1686871618
370,fonte boa,-2.4959,-66.2662,296.41,79,89,0.71,BR,1686871618
371,tchintabaraden,15.8969,5.7985,304.41,40,94,2.3,NE,1686871618
372,colares,38.7992,-9.4469,295.81,65,0,9.39,PT,1686871429
373,nishinoomote,30.7333,131.0,296.85,70,100,3.63,JP,1686871618
374,suwayr,30.1171,40.3893,298.67,29,0,6.16,SA,1686871618
375,grand falls-windsor,48.9332,-55.6649,287.87,67,97,1.34,CA,1686871400
376,thunder bay,48.4001,-89.3168,293.14,49,40,2.06,CA,1686871577
377,chibougamau,49.9168,-74.3659,287.94,88,100,5.14,CA,1686871403
378,barra de santo antonio,-9.4047,-35.5072,297.75,84,1,4.56,BR,1686871618
379,las terrenas,19.311,-69.5428,301.94,72,100,4.91,DO,1686871618
380,itoman,26.1247,127.6694,298.16,96,75,0.51,JP,1686871316
381,gao,16.6362,1.637,304.62,37,49,6.22,ML,1686871371
382,balqash,46.8481,74.995,290.47,40,4,4.08,KZ,1686871619
383,amqui,48.4638,-67.4313,283.08,99,100,2.29,CA,1686871619
384,sitka,57.0531,-135.33,285.09,66,100,6.17,US,1686871307
385,saluzzo,44.6464,7.4862,291.71,88,75,3.09,IT,1686871619
386,kadugli,11.0167,29.7167,300.73,60,99,0.85,SD,1686871619
387,ponta delgada,37.7333,-25.6667,292.55,100,40,2.57,PT,1686871619
388,kabansk,52.0486,106.6528,284.73,47,13,1.99,RU,1686871619
389,altay,47.8667,88.1167,287.92,37,99,1.91,CN,1686871438
390,salalah,17.0151,54.0924,302.2,89,100,1.54,OM,1686871619
391,gornozavodsk,58.3758,58.3211,279.32,78,0,0.81,RU,1686871620
392,hami,42.8,93.45,299.27,24,100,4.66,CN,1686871620
393,al hawatah,13.4167,34.6333,297.44,75,97,8.78,SD,1686871620
394,kendraparha,20.5,86.4167,304.47,72,95,3.95,IN,1686871620
395,quincy,42.2529,-71.0023,299.21,55,20,5.14,US,1686871620
396,duong dong,10.2167,103.9667,302.15,79,40,2.06,VN,1686871620
397,san jose de feliciano,-30.3845,-58.7517,286.27,75,86,3.17,AR,1686871620
398,achit,56.7985,57.8994,282.33,71,0,0.42,RU,1686871620
399,ouallam,14.3188,2.0866,307.52,39,18,6.73,NE,1686871620
400,boundiali,9.5217,-6.4869,296.11,93,91,1.78,CI,1686871621
401,casper,42.8666,-106.3131,286.48,94,100,4.63,US,1686871478
402,belel,7.05,14.4333,289.95,95,98,0.69,CM,1686871621
403,hithadhoo,-0.6,73.0833,301.92,73,98,6.01,MV,1686871279
404,taulaga,-11.0553,-171.0883,301.73,71,70,6.66,AS,1686871417
405,kuta,-8.7233,115.1723,299.12,83,40,3.13,ID,1686871621
406,santyoku,37.4406,129.1708,294.97,73,0,0.95,KR,1686871411
407,zouerate,22.7187,-12.4521,305.68,13,0,4.52,MR,1686871621
408,bocas del toro,9.3333,-82.25,297.16,70,98,6.82,PA,1686871621
409,rondonopolis,-16.4708,-54.6356,287.61,90,81,1.69,BR,1686871364
410,oranjemund,-28.55,16.4333,287.22,89,11,1.34,NA,1686871425
411,verdun,49.25,5.3333,291.16,55,88,1.99,FR,1686871622
412,bereznik,62.8551,42.7072,282.06,69,3,3.35,RU,1686871622
413,tamala,52.541,43.2515,287.12,85,99,5.57,RU,1686871622
414,hanzhong,33.0728,107.0303,291.62,97,100,1.35,CN,1686871622
415,bayanhongor,46.7167,100.1167,285.02,63,95,1.66,MN,1686871622
416,cascais,38.6979,-9.4215,295.91,65,0,9.39,PT,1686871264
417,taltal,-25.4,-70.4833,289.1,61,18,0.74,CL,1686871622
418,salekhard,66.53,66.6019,276.56,70,13,6.97,RU,1686871417
419,berdigestyakh,62.0989,126.6992,283.97,90,100,3.87,RU,1686871623
420,springs,-26.25,28.4,284.44,57,0,6.25,ZA,1686871623
421,zhosaly,45.4878,64.0781,297.53,19,27,7.01,KZ,1686871623
422,tokonou,9.65,-9.7833,294.66,97,98,2.1,GN,1686871623
423,tchibanga,-2.85,11.0333,293.44,91,86,0.72,GA,1686871623
424,sandnessjoen,66.0217,12.6316,281.44,93,97,6.65,NO,1686871340
425,kuqa,41.7278,82.9364,294.36,34,50,3.77,CN,1686871623
426,pahrump,36.2083,-115.9839,307.56,19,11,3.58,US,1686871623
427,antsiranana,-12.2787,49.2917,295.46,85,1,4.86,MG,1686871624
428,korgun,40.7348,33.5184,287.8,80,39,1.77,TR,1686871624
429,puerto baquerizo moreno,-0.9,-89.6,298.78,70,17,4.4,EC,1686871353
430,las higueras,-33.0923,-64.289,284.07,35,0,5.14,AR,1686871624
431,ebaye,8.7748,167.7392,302.16,79,100,5.66,MH,1686871624
432,caraballeda,10.6112,-66.8522,301.69,82,99,6.17,VE,1686871387
433,sao felix do xingu,-6.6447,-51.995,297.8,66,6,1.26,BR,1686871419
434,coruripe,-10.1256,-36.1756,297.55,85,2,4.4,BR,1686871624
435,bengkulu,-3.8004,102.2655,295.72,89,100,2.87,ID,1686871625
436,tindouf,27.6711,-8.1474,303.4,30,0,6.17,DZ,1686871414
437,wynyard,-41.0,145.7167,285.92,92,81,5.54,AU,1686871331
438,qashyr,53.0675,76.1036,289.18,44,82,2.51,KZ,1686871625
439,trinity beach,-16.7888,145.6968,299.27,78,75,3.09,AU,1686871625
440,'ali al gharbi,32.4633,46.6864,306.09,21,0,8.67,IQ,1686871625
441,aldama,22.9167,-98.0667,308.43,54,0,6.07,MX,1686871625
442,mukalla,14.5425,49.1242,304.81,68,89,2.33,YE,1686871625
443,lamu,-2.2717,40.902,298.27,76,73,5.79,KE,1686871625
444,lethem,3.3803,-59.7968,298.84,82,41,2.57,GY,1686871626
445,santa terezinha,-29.9002,-50.0904,290.79,96,100,11.34,BR,1686871626
446,parang,7.3704,124.2697,298.01,93,94,0.9,PH,1686871626
447,midelt,32.6852,-4.7451,298.75,31,17,1.32,MA,1686871626
448,breckenridge,32.7557,-98.9023,309.26,44,0,6.17,US,1686871501
449,merowe,18.4833,31.8167,309.96,14,73,6.39,SD,1686871626
450,lyubymivka,46.8106,33.5686,291.72,88,3,3.69,UA,1686871626
451,rio grande,-32.035,-52.0986,288.21,75,100,6.45,BR,1686871337
452,novi pazar,43.1367,20.5122,288.24,99,100,1.88,RS,1686871626
453,shevchenkove,49.6959,37.1735,286.84,98,21,3.24,UA,1686871626
454,kavieng,-2.5744,150.7967,300.77,80,80,4.39,PG,1686871341
455,mount pearl,47.5166,-52.7813,282.07,93,75,5.66,CA,1686871390
456,seven pagodas,12.6264,80.1722,303.18,75,53,6.06,IN,1686871627
457,karratha,-20.7377,116.8463,293.42,41,94,2.2,AU,1686871409
458,cockburn town,21.4612,-71.1419,301.44,87,82,7.9,TC,1686871390
459,axim,4.8699,-2.2405,298.72,75,80,3.12,GH,1686871627
460,yeed,4.55,43.0333,297.93,55,51,7.79,SO,1686871337
461,sooke,48.3746,-123.7276,293.84,50,43,3.78,CA,1686871627
462,luena,-11.7833,19.9167,289.25,39,0,2.57,AO,1686871627
463,harnai,30.1005,67.9374,301.0,60,53,1.23,PK,1686871627
464,jasper,37.2001,-94.3502,303.28,42,20,3.6,US,1686871622
465,coos bay,43.3665,-124.2179,296.1,67,0,12.86,US,1686871628
466,howrah,22.5892,88.3103,304.15,89,40,4.63,IN,1686871414
467,wuhai,39.6647,106.8122,296.91,41,0,8.61,CN,1686871628
468,dul'durga,50.6761,113.5931,285.82,41,100,2.44,RU,1686871628
469,daru,-9.0763,143.2092,299.32,80,96,6.55,PG,1686871337
470,vuktyl,63.8567,57.3094,277.57,79,85,4.76,RU,1686871628
471,cooma,-36.2333,149.1333,279.3,80,1,1.22,AU,1686871628
472,labytnangi,66.6572,66.4183,276.41,71,22,5.45,RU,1686871437
473,port saint john's,-31.6229,29.5448,291.51,50,24,8.46,ZA,1686871399
474,carros,43.7894,7.184,294.11,69,0,5.14,FR,1686871628
475,pokhara,28.2333,83.9833,297.86,60,72,1.46,NP,1686871426
476,marang,5.2056,103.2059,298.1,86,77,1.58,MY,1686871629
477,yinchuan,38.4681,106.2731,296.84,46,14,4.03,CN,1686871629
478,bedele,8.456,36.353,286.28,96,100,1.29,ET,1686871629
479,as sulayyil,20.4607,45.5779,305.29,11,100,2.32,SA,1686871629
480,porto murtinho,-21.6989,-57.8825,284.08,59,0,1.89,BR,1686871629
481,konstantinovka,49.6167,127.9833,289.88,75,79,1.34,RU,1686871629
482,villa nueva,14.5269,-90.5875,295.99,100,75,2.06,GT,1686871629
483,tigwav,18.4314,-72.8669,303.59,66,16,1.88,HT,1686871629
484,kukmor,56.1855,50.8944,286.06,78,100,1.81,RU,1686871630
485,cumbal,0.9088,-77.7915,283.21,87,75,0.0,CO,1686871630
486,baidoa,3.1138,43.6498,294.11,78,69,5.51,SO,1686871630
487,sora,41.7157,13.6141,290.43,91,27,3.02,IT,1686871630
488,magistral'nyy,56.1725,107.4458,283.5,54,25,2.44,RU,1686871630
489,vilyuysk,63.7553,121.6247,284.26,66,59,4.26,RU,1686871412
490,choibalsan,48.0667,114.5,286.07,52,99,7.78,MN,1686871630
491,melekeok village,7.4957,134.6367,300.46,89,75,1.54,PW,1686871630
492,ta`u,-14.2336,-169.5144,300.15,82,96,7.84,AS,1686871391
493,jiuquan,39.7432,98.5174,296.2,18,18,4.88,CN,1686871630
494,berastagi,3.1929,98.5092,289.3,71,74,1.87,ID,1686871631
495,macau,22.2006,113.5461,301.04,100,75,3.6,MO,1686871631
496,hasaki,35.7333,140.8333,297.2,84,37,4.59,JP,1686871311
497,irymple,-34.25,142.1667,281.53,90,0,0.89,AU,1686871631
498,pereslavl'-zalesskiy,56.7393,38.8563,287.09,77,8,0.73,RU,1686871631
499,yamba,-5.9,22.3,295.53,65,87,0.67,CD,1686871631
500,puerto san jose,13.9256,-90.8244,303.23,69,17,2.86,GT,1686871632
501,santa elena de uairen,4.6167,-61.1333,293.23,90,49,2.71,VE,1686871632
502,gambiran satu,-8.3939,114.1464,295.63,86,90,0.77,ID,1686871633
503,les cayes,18.2,-73.75,300.97,79,17,3.43,HT,1686871633
504,pyt-yakh,60.7499,72.8582,281.13,54,100,4.13,RU,1686871423
505,arkhonskaya,43.11,44.5125,289.96,88,100,0.0,RU,1686871633
506,posto fiscal rolim de moura,-13.0833,-62.2667,291.74,71,2,1.3,BR,1686871633
507,nguigmi,14.2495,13.1092,304.91,44,100,3.49,NE,1686871384
508,red hill,33.9996,-79.2581,301.25,68,78,5.36,US,1686871633
509,humaita,-7.5061,-63.0208,295.22,77,12,1.37,BR,1686871634
510,san kamphaeng,18.7449,99.1195,297.16,96,20,1.03,TH,1686871634
511,kudymkar,59.0173,54.656,282.36,76,0,2.29,RU,1686871634
512,juneau,58.3019,-134.4197,283.83,87,100,7.2,US,1686871505
513,paita,-5.0892,-81.1144,296.88,78,99,6.73,PE,1686871634
514,port-gentil,-0.7193,8.7815,297.88,80,94,7.17,GA,1686871634
515,holualoa,19.6228,-155.9522,298.06,89,75,5.66,US,1686871354
516,angra do heroismo,38.65,-27.2167,292.49,88,20,4.32,PT,1686871634
517,port augusta,-32.5,137.7667,283.72,57,0,6.01,AU,1686871634
518,saldanha,-33.0117,17.9442,284.18,90,8,4.94,ZA,1686871438
519,villa ojo de agua,-29.5,-63.6938,281.56,42,83,2.27,AR,1686871635
520,thetford-mines,46.0937,-71.3054,288.21,94,89,1.69,CA,1686871522
521,muli,2.9167,73.5667,301.74,75,85,6.25,MV,1686871635
522,haiku-pauwela,20.9219,-156.3051,303.16,48,40,10.8,US,1686871341
523,grand island,40.925,-98.342,304.27,32,0,4.63,US,1686871635
524,north shore,-36.8,174.75,286.15,83,100,0.45,NZ,1686871635
525,oyem,1.5995,11.5793,293.12,98,79,1.1,GA,1686871635
526,es castell,39.8795,4.2854,293.53,94,0,2.57,ES,1686871635
527,thinadhoo,0.5333,72.9333,301.81,73,98,6.28,MV,1686871635
528,luwuk,-0.9516,122.7875,298.44,86,98,2.43,ID,1686871430
529,selkirk,50.1436,-96.8845,297.1,47,14,1.79,CA,1686871636
530,kudahuvadhoo,2.6708,72.8944,301.59,76,100,6.29,MV,1686871400
531,otjiwarongo,-20.4637,16.6477,283.2,15,0,3.13,NA,1686871636
532,marion,39.7684,-86.1555,301.82,48,75,6.69,US,1686871636
533,kendari,-3.945,122.4989,297.37,90,99,0.96,ID,1686871636
534,turrialba,9.9047,-83.6835,299.52,99,100,1.25,CR,1686871636
535,naze,28.3667,129.4833,297.66,82,99,2.93,JP,1686871320
536,varberg,57.1056,12.2508,290.89,87,59,2.42,SE,1686871635
537,belmonte,-15.8631,-38.8828,296.76,86,0,1.91,BR,1686871636
538,ciudad lazaro cardenas,17.9583,-102.2,303.82,63,67,5.55,MX,1686871637
539,shingu,33.7333,135.9833,297.55,58,3,1.75,JP,1686871384
540,hilo,19.7297,-155.09,302.75,72,20,5.14,US,1686871345
541,qarazhal,48.0078,70.7903,292.43,33,1,3.52,KZ,1686871332
542,hassi messaoud,31.6804,6.0729,302.07,32,0,2.57,DZ,1686871637
543,kerikeri,-35.2268,173.9474,286.43,96,43,1.21,NZ,1686871142
544,villa gesell,-37.2639,-56.973,280.96,70,47,4.24,AR,1686871355
545,pont rouge,48.8833,-72.0825,291.21,91,100,3.0,CA,1686871637
546,holbrook,40.8123,-73.0784,299.07,58,75,4.12,US,1686871373
547,miracema do tocantins,-9.5618,-48.3967,299.36,49,15,1.49,BR,1686871637
548,alice,27.7523,-98.0697,310.0,60,0,9.26,US,1686871637
549,laiwu,36.1928,117.6569,300.1,45,100,1.51,CN,1686871638
550,el granada,37.5027,-122.4694,300.87,67,100,7.2,US,1686871360
551,manokwari,-0.8667,134.0833,299.57,75,97,1.35,ID,1686871409
552,afif,23.9065,42.9172,303.86,14,62,7.78,SA,1686871434
553,lensk,60.7253,114.9278,282.04,90,99,4.11,RU,1686871638
554,cheremukhovo,60.3484,59.9851,279.9,72,10,2.47,RU,1686871638
